customer_id,employee_count,company_size,tenure_months,contract_value_annual,modules_subscribed,has_payroll_module,active_users_ratio,monthly_active_users,support_tickets_per_month,health_score,training_sessions_attended,onboarding_completed,features_used_ratio,avg_logins_per_user_month,last_qbr_attendance,payment_delays_last_year,critical_issues_last_quarter,industry,churned
CUST0922,150,small,48,20226.52,1,0,0.72,107,3.27,87.5,2,1,0.75,16.93,0,2,0,Technology,0
CUST0923,1274,enterprise,300,214550.75,1,0,0.23,298,0.92,50.0,4,1,0.75,5.31,0,1,1,Technology,0
CUST0924,546,medium,120,55143.82,4,1,0.42,228,1.51,62.5,5,1,0.75,7.63,1,3,0,Services,0
CUST0925,172,small,36,27253.02,1,0,0.72,123,0.71,75.0,3,1,0.75,11.03,1,2,1,Technology,0
CUST0926,414,medium,12,67251.56,6,0,0.48,200,1.93,50.0,2,1,0.75,9.6,1,1,0,Technology,0
CUST0927,552,medium,252,86656.08,3,0,0.95,523,1.11,100.0,3,1,0.75,14.69,1,3,0,Retail,0
CUST0928,198,small,192,19146.44,6,0,0.48,95,1.42,62.5,2,1,0.75,11.46,1,2,0,Technology,0
CUST0929,300,medium,120,32668.86,1,0,0.75,224,1.18,62.5,2,1,0.75,16.1,1,2,2,Technology,1
CUST0930,82,small,24,7929.06,1,0,0.86,70,4.96,100.0,2,1,0.75,13.4,1,3,0,Technology,0
CUST0931,224,medium,84,29061.33,1,0,0.73,162,3.03,62.5,6,1,0.75,11.82,0,3,0,Technology,0
CUST0932,110,small,96,16164.57,6,0,0.63,68,3.78,75.0,3,1,0.75,14.09,1,2,0,Technology,0
CUST0933,190,small,84,19477.89,3,0,0.64,120,4.52,62.5,2,1,0.75,13.59,1,2,0,Technology,1
CUST0934,55,small,36,6676.34,2,0,0.19,10,4.95,62.5,2,1,0.75,2.57,0,2,0,Technology,0
CUST0935,72,small,24,10899.91,1,0,0.4,29,1.61,75.0,3,1,0.75,7.04,0,2,0,Technology,0
CUST0936,280,medium,120,34322.86,1,0,0.75,210,3.88,87.5,4,1,0.75,9.71,1,1,1,Retail,0
CUST0937,506,medium,0,66959.74,3,0,0.48,242,1.15,50.0,4,0,1.0,8.45,1,2,0,Technology,0
CUST0938,525,medium,228,91853.57,6,0,0.41,217,1.53,62.5,4,1,0.75,8.14,1,3,1,Technology,0
CUST0939,74,small,24,7884.39,1,0,0.54,40,0.78,50.0,3,1,0.75,6.77,1,2,0,Technology,0
CUST0940,140,small,120,24918.53,1,0,0.73,102,5.48,87.5,3,1,0.75,15.12,1,2,2,Technology,1
CUST0941,168,small,60,23056.5,1,0,0.2,33,3.16,50.0,2,1,0.75,3.67,1,2,2,Technology,1
CUST0942,220,medium,108,23592.58,1,0,0.77,169,5.16,62.5,6,1,0.75,17.38,1,3,1,Technology,0
CUST0943,190,small,84,29507.16,3,0,0.53,99,7.03,87.5,0,1,0.75,10.54,1,2,0,Technology,0
CUST0944,100,small,84,10260.85,6,1,0.19,18,1.51,62.5,3,1,0.75,3.45,1,2,1,Services,0
CUST0945,390,medium,108,62442.98,1,0,1.0,389,5.87,87.5,6,1,0.75,14.25,1,4,0,Technology,0
CUST0946,500,medium,36,75519.0,4,0,0.21,105,1.6,62.5,2,1,0.75,5.07,1,2,1,Technology,0
CUST0947,225,medium,60,26534.5,2,0,0.36,80,2.94,75.0,2,1,0.75,5.05,1,3,0,Retail,1
CUST0948,380,medium,96,66185.88,6,0,0.48,182,1.84,50.0,2,1,0.75,10.81,0,2,0,Retail,1
CUST0949,297,medium,108,52271.66,1,0,0.19,55,1.84,37.5,2,1,1.0,3.52,1,2,1,Technology,0
CUST0950,333,medium,96,45299.69,1,0,0.59,197,5.19,50.0,6,1,0.75,13.69,1,2,0,Technology,0
CUST0951,120,small,120,14691.31,1,0,0.53,64,7.16,87.5,5,1,0.75,9.29,0,2,1,Retail,0
CUST0952,475,medium,228,57681.51,1,0,0.47,225,7.75,62.5,4,1,0.75,9.09,1,4,1,Retail,0
CUST0953,93,small,36,9163.23,1,0,0.37,34,6.72,75.0,2,1,0.75,7.26,1,2,0,Retail,1
CUST0954,330,medium,36,39204.36,4,0,0.2,66,1.66,25.0,4,1,0.75,4.41,1,2,1,Technology,1
CUST0955,504,medium,240,84472.82,1,0,0.57,285,0.87,75.0,3,1,0.75,9.64,0,2,1,Technology,0
CUST0956,322,medium,228,50945.17,4,0,0.55,177,1.25,87.5,5,1,0.75,9.85,1,4,1,Technology,0
CUST0957,684,medium,84,98622.17,6,1,0.47,321,7.51,75.0,4,1,0.75,7.51,1,2,0,Services,0
CUST0958,186,small,48,25522.27,6,0,0.54,101,1.56,75.0,0,1,0.75,11.05,1,2,0,Technology,0
CUST0959,270,medium,108,33078.58,1,0,0.95,256,1.81,100.0,0,1,0.75,23.29,0,2,0,Technology,0
CUST0960,324,medium,108,33176.71,1,0,0.8,260,3.58,87.5,4,1,0.75,12.92,1,2,2,Technology,0
CUST0961,160,small,108,21043.87,1,0,0.22,35,1.16,50.0,2,1,0.75,4.37,1,2,3,Retail,0
CUST0962,432,medium,108,52134.42,1,0,0.55,239,2.34,75.0,3,1,0.75,12.69,1,2,1,Technology,0
CUST0963,1287,enterprise,396,149693.49,1,1,0.48,615,4.69,62.5,2,1,0.75,9.87,1,2,1,Services,0
CUST0964,121,small,84,20460.76,3,0,0.19,23,0.72,37.5,3,1,0.75,4.81,1,2,0,Retail,0
CUST0965,130,small,120,17917.25,1,0,0.23,29,1.06,50.0,6,1,0.75,3.58,1,2,0,Retail,0
CUST0966,126,small,36,13892.36,3,0,0.76,96,3.1,100.0,6,1,0.75,17.78,0,2,1,Technology,0
CUST0967,1271,enterprise,120,178844.48,6,0,0.18,227,1.57,50.0,0,1,0.75,3.32,0,3,0,Technology,1
CUST0968,168,small,48,18347.68,3,0,0.46,77,1.51,50.0,3,1,1.0,9.25,1,2,0,Technology,0
CUST0969,425,medium,180,68792.03,2,0,0.21,88,1.25,25.0,2,1,0.75,3.53,0,1,0,Retail,0
CUST0970,363,medium,120,42151.3,1,0,0.86,310,1.71,100.0,2,1,0.75,11.55,1,2,0,Technology,0
CUST0971,210,medium,12,31152.65,6,0,0.94,197,4.74,87.5,4,1,0.75,16.68,1,1,3,Retail,0
CUST0972,725,medium,60,94490.09,3,0,0.43,310,5.16,75.0,1,1,0.75,6.89,0,3,0,Technology,0
CUST0973,0,,0,0.0,1,0,0.94,0,1.59,100.0,5,0,0.75,21.8,1,2,2,Technology,0
CUST0974,470,medium,108,58601.14,1,0,0.89,418,4.87,100.0,0,1,0.75,11.26,1,3,0,Technology,0
CUST0975,152,small,72,20306.99,3,0,0.83,126,3.99,100.0,3,1,1.0,20.57,1,4,0,Retail,0
CUST0976,888,medium,228,113988.03,6,0,0.66,582,1.44,50.0,2,1,0.75,11.84,0,1,1,Retail,1
CUST0977,1485,enterprise,228,215392.21,4,0,0.48,714,4.77,75.0,0,1,0.75,6.1,1,2,0,Technology,0
CUST0978,175,small,60,27564.61,1,0,0.59,103,2.64,50.0,2,1,1.0,12.27,1,3,2,Technology,0
CUST0979,165,small,144,26146.84,5,0,0.54,89,3.11,62.5,0,1,1.0,13.13,1,1,1,Technology,0
CUST0980,210,medium,96,31887.38,4,0,0.73,154,3.85,62.5,1,1,0.75,11.78,1,2,2,Technology,0
CUST0981,114,small,12,13550.67,6,0,0.85,97,3.59,87.5,3,1,0.75,18.26,1,3,1,Retail,1
CUST0982,140,small,48,23202.44,1,0,0.73,102,3.22,87.5,0,1,0.75,16.57,0,2,0,Retail,1
CUST0983,76,small,48,9013.79,1,0,0.56,42,0.52,87.5,2,1,0.75,9.99,1,1,0,Technology,0
CUST0984,140,small,168,15729.91,1,0,0.93,129,0.53,87.5,2,1,0.75,23.02,1,2,1,Technology,0
CUST0985,175,small,60,23626.16,1,0,0.18,32,1.65,50.0,0,1,0.75,3.87,1,3,0,Retail,0
CUST0986,350,medium,120,60056.05,1,0,0.68,237,0.99,87.5,3,1,0.75,13.08,0,2,0,Technology,1
CUST0987,216,medium,60,33500.13,3,0,0.96,208,1.56,62.5,2,1,0.75,23.73,1,3,1,Retail,0
CUST0988,420,medium,48,60496.83,2,0,0.47,195,4.02,50.0,5,1,0.75,10.19,1,2,0,Retail,0
CUST0989,132,small,72,17903.45,3,0,0.82,108,7.22,100.0,4,1,0.75,15.51,0,2,0,Technology,0
CUST0990,320,medium,72,36067.76,6,0,0.55,176,1.67,75.0,2,1,0.75,11.86,1,2,1,Technology,0
CUST0991,168,small,60,25601.38,6,0,1.0,167,4.38,75.0,2,1,0.75,12.89,1,2,0,Retail,0
CUST0992,116,small,36,11394.91,1,0,0.45,52,4.54,62.5,3,1,0.75,10.01,0,2,2,Retail,0
CUST0993,455,medium,72,75138.13,3,0,0.71,324,5.15,75.0,2,1,1.0,15.21,1,2,1,Technology,0
CUST0994,240,medium,36,32015.38,2,0,0.66,157,1.87,50.0,3,1,0.75,12.5,0,1,1,Retail,0
CUST0995,696,medium,60,84506.81,2,0,0.68,472,2.55,87.5,3,1,0.75,13.41,0,1,0,Technology,0
CUST0996,760,medium,240,130560.96,1,0,0.54,409,3.04,50.0,3,1,0.75,10.38,0,3,0,Technology,0
CUST0997,270,medium,72,38278.96,1,0,0.92,248,1.91,100.0,3,1,0.75,16.04,1,3,1,Retail,0
CUST0998,136,small,96,18496.31,1,0,0.6,82,1.39,87.5,2,1,0.75,11.61,1,2,3,Technology,1
CUST0999,70,small,48,8338.26,1,0,0.85,59,0.63,62.5,2,1,0.75,13.85,1,3,0,Technology,0
CUST1000,924,medium,240,142278.75,1,1,0.21,194,3.96,50.0,5,1,0.75,4.24,1,2,0,Services,0
CUST1001,324,medium,60,45879.56,6,0,0.23,73,1.17,50.0,2,1,0.75,5.5,0,2,0,Technology,0
CUST1002,104,small,36,10821.23,4,0,0.57,59,6.48,50.0,6,1,0.75,13.94,1,2,2,Technology,0
CUST1003,250,medium,24,31014.96,2,0,0.74,184,1.38,87.5,2,1,0.75,17.42,1,2,1,Technology,0
CUST1004,196,small,36,23550.1,4,0,1.0,195,5.45,62.5,2,1,0.75,13.84,0,2,0,Technology,0
CUST1005,248,medium,84,32880.92,1,0,0.21,53,1.51,50.0,2,1,0.75,4.24,1,1,1,Technology,0
CUST1006,360,medium,120,50341.99,1,1,0.19,68,2.03,37.5,3,1,0.75,4.49,0,3,0,Services,0
CUST1007,760,medium,48,128539.07,3,0,0.23,177,6.87,25.0,2,1,1.0,4.77,1,3,0,Technology,1
CUST1008,216,medium,96,29788.55,1,0,1.0,215,3.24,87.5,1,1,0.75,24.47,1,2,1,Technology,1
CUST1009,928,medium,240,159930.95,6,0,0.85,787,0.76,100.0,3,1,0.75,20.14,0,2,0,Technology,0
CUST1010,320,medium,108,51388.31,3,0,0.2,65,1.55,62.5,3,1,1.0,2.68,1,2,0,Technology,0
CUST1011,496,medium,84,78516.17,2,0,0.98,484,0.83,75.0,4,1,0.75,23.22,1,1,1,Technology,0
CUST1012,600,medium,60,95780.64,3,0,0.39,234,1.45,37.5,3,1,0.75,8.78,1,2,0,Retail,0
CUST1013,16,startup,12,2087.88,1,0,0.58,9,5.88,62.5,3,1,0.75,8.5,1,4,0,Retail,1
CUST1014,112,small,36,16131.96,6,0,0.25,27,4.97,62.5,3,1,0.75,5.29,1,2,0,Retail,0
CUST1015,198,small,36,24056.28,3,0,0.4,78,2.32,37.5,3,1,0.75,7.04,1,2,1,Technology,0
CUST1016,190,small,48,24139.51,5,0,0.18,33,3.35,62.5,2,1,0.75,4.34,1,2,0,Technology,0
CUST1017,41,startup,12,4279.3,1,0,0.48,19,2.4,37.5,3,1,0.75,8.85,1,3,0,Technology,1
CUST1018,132,small,60,14870.77,1,0,0.2,26,3.21,37.5,3,1,0.75,3.15,1,2,1,Technology,0
CUST1019,470,medium,120,80928.27,1,0,0.94,440,3.91,62.5,2,1,0.75,17.67,0,3,0,Technology,0
CUST1020,110,small,36,14025.99,4,0,0.22,24,7.24,50.0,3,1,0.75,4.18,0,3,0,Retail,0
CUST1021,714,medium,72,91542.26,6,0,0.98,700,3.05,62.5,2,1,0.75,23.48,0,2,0,Technology,0
CUST1022,288,medium,36,45624.85,3,0,0.21,60,5.73,25.0,2,1,0.75,4.46,1,3,0,Retail,1
CUST1023,154,small,72,20991.37,1,0,0.63,97,6.02,75.0,2,1,0.75,14.74,0,1,0,Technology,0
CUST1024,60,small,36,10351.93,2,0,0.24,14,0.93,25.0,3,1,1.0,5.47,1,2,0,Technology,0
CUST1025,780,medium,240,92935.89,3,0,0.7,542,1.8,50.0,2,1,0.75,11.44,1,2,1,Technology,0
CUST1026,180,small,60,23414.59,1,0,0.74,134,2.25,87.5,3,1,0.75,11.17,1,2,0,Retail,0
CUST1027,147,small,48,15284.05,4,0,0.8,117,2.0,100.0,3,1,0.75,14.07,0,2,0,Retail,0
CUST1028,273,medium,60,32333.5,5,0,0.46,125,7.89,75.0,2,1,0.75,7.56,0,3,0,Technology,0
CUST1029,273,medium,48,42544.69,2,0,0.59,160,3.37,62.5,5,1,0.75,14.1,0,1,0,Technology,0
CUST1030,396,medium,96,43587.65,3,0,0.57,226,1.25,75.0,2,1,0.75,12.16,1,2,0,Technology,0
CUST1031,208,medium,156,26626.17,1,0,0.79,165,7.65,62.5,5,1,0.75,10.92,1,2,1,Retail,0
CUST1032,364,medium,84,45599.75,4,0,0.72,261,4.07,62.5,1,1,0.75,12.73,1,2,0,Retail,1
CUST1033,440,medium,12,43701.0,2,0,0.21,91,3.38,25.0,2,1,1.0,2.88,1,3,0,Technology,1
CUST1034,270,medium,120,43484.09,1,0,0.42,114,5.24,62.5,2,1,0.75,7.4,1,1,2,Technology,1
CUST1035,912,medium,84,91830.04,2,0,0.23,209,3.61,37.5,2,1,0.75,3.94,1,4,1,Technology,0
CUST1036,320,medium,36,41616.56,6,1,0.46,147,1.09,75.0,3,1,0.75,9.66,1,1,0,Services,0
CUST1037,252,medium,24,39086.33,6,0,0.83,210,1.16,75.0,2,1,0.75,19.44,0,2,0,Technology,1
CUST1038,120,small,36,12414.83,4,0,0.86,103,1.9,75.0,4,1,0.75,13.79,1,2,1,Technology,0
CUST1039,435,medium,24,65864.27,4,0,0.23,99,4.76,50.0,3,1,0.75,4.6,1,2,1,Retail,0
CUST1040,24,startup,24,2382.73,1,1,0.62,14,0.82,50.0,0,1,0.75,9.78,1,2,1,Services,1
CUST1041,480,medium,108,86207.58,2,0,0.46,218,3.23,75.0,5,1,0.75,11.32,1,3,0,Technology,0
CUST1042,66,small,60,10149.41,1,0,0.22,14,1.66,62.5,4,1,0.75,4.4,1,2,1,Retail,0
CUST1043,252,medium,60,28252.66,3,0,0.55,138,1.32,75.0,5,1,0.75,9.2,1,3,0,Technology,0
CUST1044,1645,enterprise,108,264903.47,4,0,0.45,734,3.12,75.0,2,1,0.75,6.17,0,1,0,Technology,0
CUST1045,600,medium,36,93425.89,2,0,0.63,375,4.84,50.0,0,1,0.75,12.97,0,2,0,Technology,0
CUST1046,144,small,36,18517.7,2,0,0.54,78,2.76,75.0,3,1,0.75,12.94,1,2,1,Technology,0
CUST1047,162,small,60,27952.62,1,0,0.44,70,1.57,75.0,3,1,0.75,5.5,0,2,0,Technology,0
CUST1048,130,small,48,17982.28,1,0,0.23,29,3.56,62.5,2,1,0.75,5.41,1,2,2,Retail,0
CUST1049,165,small,156,16574.5,3,0,0.21,34,1.58,62.5,2,1,0.75,2.95,1,4,0,Retail,0
CUST1050,72,small,24,12383.69,6,0,0.6,43,2.84,87.5,2,1,0.75,14.1,0,2,0,Retail,0
CUST1051,528,medium,144,67590.85,1,0,0.95,502,3.09,62.5,3,1,0.75,13.0,1,2,0,Technology,0
CUST1052,253,medium,12,27776.62,6,0,0.75,189,1.1,50.0,4,1,0.75,11.63,0,2,0,Retail,0
CUST1053,36,startup,12,5887.86,1,0,0.57,20,1.64,75.0,2,1,0.75,12.75,0,2,1,Technology,0
CUST1054,338,medium,144,33187.33,1,0,0.75,252,5.11,62.5,2,1,1.0,11.36,0,1,1,Technology,0
CUST1055,783,medium,96,84538.55,3,0,0.48,373,5.66,62.5,3,1,0.75,9.17,1,2,0,Technology,0
CUST1056,784,medium,168,127667.3,6,0,0.19,150,1.35,37.5,3,1,0.75,3.88,0,2,0,Technology,0
CUST1057,100,small,36,12479.13,3,0,0.58,57,1.34,50.0,3,1,0.75,7.46,1,2,0,Retail,1
CUST1058,133,small,60,16573.45,5,0,0.43,57,4.93,37.5,4,1,0.75,10.83,0,2,0,Retail,1
CUST1059,416,medium,180,53127.42,1,0,0.41,169,3.12,37.5,2,1,1.0,9.14,1,3,0,Retail,1
CUST1060,28,startup,12,2923.57,1,0,0.72,20,6.36,87.5,3,1,0.75,9.57,1,2,0,Retail,0
CUST1061,56,small,0,6203.61,2,0,0.18,10,2.11,37.5,2,0,0.75,3.2,0,2,0,Technology,1
CUST1062,15,startup,12,1607.81,1,0,0.49,7,2.88,75.0,2,1,0.75,7.76,1,2,1,Retail,0
CUST1063,320,medium,24,53415.38,5,0,0.6,190,2.13,62.5,2,1,0.75,13.62,0,2,0,Technology,0
CUST1064,320,medium,120,55347.19,1,0,0.55,177,2.85,75.0,3,1,0.75,11.01,1,3,0,Retail,0
CUST1065,114,small,60,14061.03,1,1,0.55,62,2.87,75.0,3,1,1.0,13.19,1,2,1,Services,0
CUST1066,100,small,36,11624.92,1,0,0.57,56,2.49,87.5,2,1,0.75,7.51,1,2,0,Technology,0
CUST1067,280,medium,60,28361.34,6,0,0.44,123,1.73,37.5,5,1,0.75,10.71,1,3,0,Technology,0
CUST1068,198,small,60,21130.66,3,0,0.64,127,1.71,75.0,4,1,0.75,13.42,0,2,1,Retail,0
CUST1069,352,medium,0,51800.29,6,0,0.24,82,3.66,50.0,2,0,0.75,3.68,0,3,1,Technology,1
CUST1070,40,startup,12,5693.53,1,0,0.66,26,0.62,50.0,2,1,0.75,14.35,0,3,0,Technology,0
CUST1071,190,small,48,30242.84,1,0,0.21,40,0.87,50.0,5,1,0.75,4.83,1,2,0,Retail,0
CUST1072,350,medium,36,42884.9,4,0,0.23,79,5.66,50.0,3,1,1.0,4.45,1,3,1,Technology,0
CUST1073,76,small,36,9653.12,1,0,0.36,27,3.5,75.0,3,1,0.75,5.64,1,2,3,Technology,0
CUST1074,344,medium,96,35890.54,1,0,0.49,169,1.6,62.5,2,1,0.75,11.99,0,4,1,Technology,0
CUST1075,672,medium,0,92132.3,2,0,0.66,444,7.77,87.5,6,0,0.75,12.81,1,2,1,Technology,0
CUST1076,370,medium,60,54208.91,2,0,0.94,346,1.8,87.5,5,1,1.0,21.52,1,2,0,Technology,0
CUST1077,1248,enterprise,168,177318.92,3,0,0.88,1094,7.78,75.0,2,1,1.0,18.73,1,2,2,Technology,0
CUST1078,319,medium,108,32400.0,6,0,0.2,64,2.62,25.0,2,1,0.75,3.71,0,3,0,Technology,1
CUST1079,288,medium,240,48633.16,3,0,0.2,57,3.76,62.5,1,1,0.75,4.39,1,2,0,Technology,0
CUST1080,279,medium,24,41063.58,4,0,0.48,134,1.84,50.0,3,1,0.75,11.46,1,2,1,Technology,0
CUST1081,943,medium,156,98045.08,6,0,0.42,397,1.25,62.5,2,1,0.75,7.84,1,2,1,Retail,0
CUST1082,396,medium,132,43421.49,1,0,0.36,143,1.0,75.0,3,1,0.75,7.29,0,3,0,Technology,0
CUST1083,190,small,48,28884.63,1,0,0.56,105,5.72,50.0,2,1,0.75,7.52,1,2,0,Technology,0
CUST1084,630,medium,60,64776.97,3,0,0.23,141,2.69,62.5,3,1,0.75,4.71,0,2,0,Technology,1
CUST1085,190,small,120,28792.28,1,0,0.67,126,1.72,87.5,3,1,0.75,14.41,1,3,0,Retail,0
CUST1086,203,medium,84,33627.54,1,0,0.56,113,3.7,87.5,2,1,0.75,10.18,0,2,0,Technology,1
CUST1087,1088,enterprise,384,189115.91,1,0,1.0,1086,0.62,87.5,2,1,0.75,23.74,1,4,0,Technology,0
CUST1088,252,medium,132,38331.66,1,0,0.69,173,4.41,62.5,4,1,1.0,8.85,1,2,0,Retail,0
CUST1089,56,small,12,7181.09,4,0,0.48,26,5.94,62.5,3,1,0.75,6.65,1,3,0,Technology,0
CUST1090,270,medium,120,40578.84,1,0,0.72,194,3.13,62.5,2,1,0.75,13.04,1,2,0,Technology,0
CUST1091,144,small,84,16791.09,3,0,0.19,27,2.15,50.0,3,1,0.75,3.82,1,4,2,Technology,0
CUST1092,130,small,60,12899.14,1,0,0.38,49,0.62,75.0,2,1,0.75,8.25,1,3,0,Technology,0
CUST1093,144,small,60,23551.42,4,0,0.87,125,0.89,100.0,3,1,1.0,21.12,1,2,1,Technology,0
CUST1094,312,medium,240,37568.9,2,0,0.77,239,1.88,100.0,3,1,0.75,15.97,0,2,0,Technology,0
CUST1095,189,small,96,28730.65,1,0,0.2,37,0.99,25.0,5,1,0.75,3.61,1,2,2,Retail,0
CUST1096,465,medium,180,50246.27,1,0,0.62,289,2.77,62.5,3,1,0.75,14.84,1,2,2,Technology,0
CUST1097,315,medium,252,41485.21,1,1,0.96,301,0.76,87.5,2,1,1.0,19.87,1,2,0,Services,0
CUST1098,94,small,12,16345.7,1,0,0.23,21,2.97,50.0,3,1,0.75,3.07,1,3,1,Technology,0
CUST1099,144,small,24,19356.61,3,0,0.88,126,2.99,100.0,2,1,0.75,19.74,1,2,1,Technology,0
CUST1100,480,medium,120,56682.97,1,0,0.46,219,3.99,37.5,4,1,0.75,8.22,1,2,0,Technology,0
CUST1101,180,small,60,19259.56,1,0,0.58,104,6.23,62.5,5,1,1.0,11.94,1,3,0,Retail,0
CUST1102,288,medium,84,41137.7,3,0,0.42,120,4.03,75.0,2,1,0.75,6.64,1,3,1,Technology,0
CUST1103,266,medium,36,25874.56,3,0,0.93,247,1.18,87.5,3,1,1.0,19.72,0,2,0,Retail,0
CUST1104,414,medium,96,51464.85,6,0,0.59,246,1.82,75.0,2,1,0.75,12.07,1,2,0,Retail,0
CUST1105,105,small,12,15911.9,6,0,0.74,77,3.29,75.0,2,1,0.75,12.71,0,1,1,Technology,0
CUST1106,176,small,24,20688.32,2,0,0.24,42,0.78,25.0,6,1,0.75,3.12,0,2,0,Retail,0
CUST1107,170,small,120,18578.01,1,0,0.19,33,1.14,37.5,4,1,0.75,4.05,1,3,0,Retail,1
CUST1108,400,medium,72,38794.51,3,1,0.66,262,2.8,75.0,2,1,0.75,10.6,1,2,0,Services,0
CUST1109,48,startup,36,6763.61,1,0,0.21,9,3.42,62.5,3,1,0.75,4.92,1,3,0,Technology,0
CUST1110,252,medium,48,36440.61,3,0,0.37,92,3.19,62.5,3,1,0.75,7.02,1,2,0,Retail,0
CUST1111,31,startup,12,4744.25,1,0,0.25,7,0.58,25.0,2,1,0.75,4.69,1,2,1,Technology,1
CUST1112,1598,enterprise,396,268706.71,1,0,0.91,1452,3.83,87.5,4,1,0.75,19.24,1,3,0,Technology,1
CUST1113,154,small,60,22836.24,4,0,0.44,67,6.05,62.5,2,1,0.75,6.59,1,2,0,Technology,1
CUST1114,144,small,72,22830.87,4,0,0.2,28,1.79,62.5,3,1,0.75,4.07,0,2,2,Technology,0
CUST1115,230,medium,96,25954.68,6,0,0.23,52,1.62,50.0,3,1,0.75,4.79,0,2,0,Technology,0
CUST1116,27,startup,12,3588.39,1,0,0.85,22,1.33,62.5,4,1,0.75,12.77,0,2,2,Technology,0
CUST1117,1296,enterprise,432,220097.19,1,0,0.95,1231,1.78,87.5,3,1,1.0,16.81,1,3,1,Retail,0
CUST1118,333,medium,24,38182.47,6,0,0.88,292,3.03,75.0,3,1,0.75,12.53,0,2,1,Technology,0
CUST1119,33,startup,12,5555.94,1,0,0.8,26,2.63,62.5,5,1,1.0,14.09,1,2,0,Technology,0
CUST1120,440,medium,108,70744.85,1,0,0.36,157,0.6,62.5,3,1,0.75,4.96,1,2,0,Retail,0
CUST1121,264,medium,36,34556.38,2,0,0.38,100,5.02,50.0,5,1,0.75,6.28,1,2,2,Retail,0
CUST1122,360,medium,12,42246.24,6,0,0.6,217,2.14,62.5,5,1,0.75,12.54,1,2,0,Retail,0
CUST1123,200,small,120,19773.05,1,0,0.19,37,0.98,37.5,3,1,0.75,2.42,1,2,0,Technology,0
CUST1124,380,medium,60,40910.76,3,0,0.64,243,2.73,50.0,4,1,0.75,16.01,1,2,0,Technology,0
CUST1125,110,small,84,17725.66,2,0,0.6,66,4.26,87.5,3,1,0.75,10.06,1,1,1,Retail,0
CUST1126,240,medium,72,35176.97,1,0,0.75,180,1.61,62.5,0,1,0.75,13.71,1,2,0,Technology,0
CUST1127,1242,enterprise,12,221492.94,4,0,0.68,844,1.27,75.0,2,1,0.75,8.91,1,2,0,Retail,0
CUST1128,72,small,24,11583.14,2,0,0.74,53,0.52,87.5,2,1,0.75,11.4,1,1,1,Technology,0
CUST1129,234,medium,36,36821.18,3,0,0.19,44,1.25,25.0,3,1,0.75,2.56,1,1,0,Technology,0
CUST1130,432,medium,12,64501.28,6,0,0.9,389,1.55,100.0,2,1,1.0,14.74,1,3,1,Technology,0
CUST1131,320,medium,120,38285.39,1,0,0.53,170,1.5,62.5,3,1,0.75,7.73,0,1,0,Technology,0
CUST1132,184,small,96,17969.5,1,0,0.74,135,4.6,87.5,3,1,0.75,12.3,0,3,0,Technology,0
CUST1133,105,small,60,12124.04,1,0,0.2,21,2.78,62.5,2,1,0.75,3.13,1,2,2,Retail,0
CUST1134,344,medium,72,40599.82,5,0,0.42,145,2.56,75.0,0,1,0.75,5.57,1,1,1,Technology,0
CUST1135,12,startup,12,1981.12,1,0,0.73,8,1.85,87.5,5,1,0.75,11.35,0,3,0,Technology,0
CUST1136,621,medium,312,64953.07,1,0,0.23,139,1.84,62.5,5,1,0.75,3.65,0,1,1,Retail,0
CUST1137,20,startup,12,2230.33,1,0,0.43,8,2.63,62.5,3,1,0.75,6.25,1,2,1,Technology,1
CUST1138,196,small,48,22346.18,1,0,0.59,115,2.91,62.5,2,1,0.75,12.06,0,3,0,Technology,0
CUST1139,608,medium,360,62376.47,2,0,0.53,319,3.81,62.5,3,1,0.75,9.3,1,2,0,Technology,0
CUST1140,168,small,36,22963.51,3,0,0.74,124,1.22,75.0,3,1,0.75,10.19,1,1,2,Technology,0
CUST1141,1104,enterprise,264,170665.22,1,0,0.79,873,1.47,75.0,4,1,0.75,13.94,0,2,0,Technology,0
CUST1142,132,small,72,16768.74,1,0,0.41,54,2.21,50.0,3,1,0.75,9.34,0,3,2,Technology,0
CUST1143,110,small,120,19727.38,1,0,0.2,22,7.15,50.0,3,1,0.75,4.47,1,4,0,Technology,0
CUST1144,260,medium,120,35562.47,1,0,0.21,54,7.78,25.0,2,1,0.75,4.47,1,3,0,Retail,0
CUST1145,230,medium,60,35569.96,6,0,0.18,41,1.29,62.5,3,1,0.75,4.4,1,2,0,Retail,0
CUST1146,126,small,36,18746.4,6,0,0.59,74,5.48,75.0,2,1,0.75,13.3,1,2,0,Technology,0
CUST1147,270,medium,108,32881.14,1,0,0.92,248,5.54,87.5,3,1,0.75,15.48,1,1,1,Technology,0
CUST1148,240,medium,108,34619.56,1,0,0.2,48,1.46,50.0,3,1,0.75,4.78,0,2,0,Technology,0
CUST1149,330,medium,84,31720.52,2,0,0.25,81,1.51,37.5,3,1,0.75,3.87,1,2,0,Technology,0
CUST1150,315,medium,84,35955.56,1,0,0.2,62,4.91,62.5,3,1,0.75,3.28,1,3,0,Technology,0
CUST1151,512,medium,192,55194.21,1,0,0.23,117,0.71,37.5,2,1,0.75,4.22,1,1,0,Technology,0
CUST1152,96,small,60,11550.41,1,0,0.18,17,1.8,37.5,5,1,1.0,3.13,0,4,0,Technology,0
